"日期","上座率","场均人次","票房占比","电影ID","电影名字","已上映天数","排片场次","排片占比","当日票房","当日总出票","当日总场次","出品国家","电影类别1","电影类别2","电影类别3","电影评分","男性占比","女性占比","节假日"
"1204","1.40%","1.4","1.80%","1356026","不要走散好不好","上映4天","16018","5.00%","85.71","115.8万","32.0万","中国
","爱情","青春",,,"0.422 ","0.422 ",
"1204","35.20%","33.3","1.60%","1446134","开山人","上映7天","552","0.10%","78.29","115.8万","32.0万","中国
","剧情","动作","现实","9","0.456 ","0.456 ",
"1204","1.10%","1.3","1.30%","1482089","我本是高山","上映11天","12368","3.80%","61.05","115.8万","32.0万","中国
","剧情",,,,"0.277 ","0.277 ",
"1204","1.70%","1.8","1.10%","1466204","拯救嫌疑人","上映34天","7458","2.30%","55","115.8万","32.0万","中国
","悬疑","犯罪","剧情","9","0.260 ","0.260 ",
"1204","51.80%","54.3","1.00%","1451356","傍晚向日葵","上映5天","248","<0.1%","47.64","115.8万","32.0万","中国
","爱情",,,,"0.370 ","0.370 ",
"1204","1.40%","1.5","0.70%","1216449","刀尖","上映11天","5615","1.70%","34.59","115.8万","32.0万","中国
","谍战",,,,"0.424 ","0.424 ",
"1204","1.20%","1.3","0.60%","1481790","星愿","上映11天","6271","1.90%","30.83","115.8万","32.0万","美国
","动画",,,"9","0.203 ","0.203 ",
"1204","2.20%","2.7","0.30%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映18天","1505","0.40%","16.58","115.8万","32.0万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ",
"1204","6.70%","7.1","0.30%","1431886","志愿军：雄兵出击","上映68天","498","0.10%","14.06","115.8万","32.0万","中国
","剧情","历史","战争","10","0.465 ","0.465 ",
"1204","1.70%","1.9","0.20%","1244","红猪","上映18天","1766","0.50%","11.62","115.8万","32.0万","日本
","动画","冒险",,"9","0.442 ","0.442 ",
"1204","16.90%","53.8","0.10%","1297875","家园·重返地球之战","上映32天","43","<0.1%","9.25","115.8万","32.0万","中国
","科幻","动作",,,"0.466 ","0.466 ",
"1204","0.50%","0.6","0.10%","1254650","沉默笔录","上映4天","3236","1.00%","8.33","115.8万","32.0万","中国
","犯罪","悬疑","剧情",,"0.405 ","0.405 ",
"1204","0.90%","1","<0.1%","1381898","疾速营救","上映3天","1470","0.40%","4.63","115.8万","32.0万","法国
","动作","犯罪",,,"0.521 ","0.521 ",
"1204","3.80%","3.7","<0.1%","1280203","开国将帅授衔1955","上映11天","323","0.10%","4.63","115.8万","32.0万","中国
","历史","剧情","战争",,"0.646 ","0.646 ",
"1204","0.80%","0.7","<0.1%","1428129","无价之宝","上映25天","939","0.20%","2.86","115.8万","32.0万","中国
","剧情","家庭",,"9","0.346 ","0.346 ",
"1204","3.00%","2.9","<0.1%","1300093","吾爱敦煌","上映18天","212","<0.1%","2.52","115.8万","32.0万","中国
","剧情","传记","历史",,"0.230 ","0.230 ",
"1204","7.20%","4.7","<0.1%","1398580","小马鞭","上映50天","79","<0.1%","1.49","115.8万","32.0万","中国
","剧情","儿童",,,"0.300 ","0.300 ",
"1204","1.30%","1.3","<0.1%","1351563","河边的错误","上映45天","234","<0.1%","1.45","115.8万","32.0万","中国
","剧情","犯罪",,"8","0.212 ","0.212 ",
"1204","16.30%","10.6","<0.1%","1310330","千里送鹤","上映19天","34","<0.1%","1.38","115.8万","32.0万","中国
","剧情","儿童","家庭",,"0.310 ","0.310 ",
"1204","0.80%","0.9","<0.1%","1291784","惊奇队长2","上映25天","357","0.10%","1.29","115.8万","32.0万","美国
","动作","冒险",,"6","0.538 ","0.538 ",
"1204","1.30%","2","<0.1%","1298384","坚如磐石","上映68天","119","<0.1%","0.92","115.8万","32.0万","中国
","剧情","犯罪","悬疑","9","0.419 ","0.419 ",
"1204","85.70%","101.7","<0.1%","1512418","美好人间","上映22天","3","<0.1%","0.86","115.8万","32.0万","中国
","剧情","亲情","成长",,"0.419 ","0.419 ",
"1204","1.10%","1.2","<0.1%","1397103","古庙迷杀","上映18天","260","<0.1%","0.84","115.8万","32.0万","中国
","恐怖","惊悚",,,"0.371 ","0.371 ",
"1204","0.30%","0.3","<0.1%","1297985","靠近我一点","上映11天","670","0.20%","0.73","115.8万","32.0万","中国
","爱情","奇幻","喜剧",,"0.336 ","0.336 ",
"1204","4.70%","3.7","<0.1%","1507670","过山榜","上映11天","69","<0.1%","0.63","115.8万","32.0万","中国
","剧情",,,,"0.387 ","0.387 ",
"1204","26.50%","28.5","<0.1%","1399197","樱桃崮下","上映46天","6","<0.1%","0.61","115.8万","32.0万","中国
","家庭",,,,"0.398 ","0.398 ",
"1204","20.40%","34.8","<0.1%","1385972","觅渡","上映99天","5","<0.1%","0.59","115.8万","32.0万","中国
","历史","传记",,,"0.374 ","0.374 ",
"1204","1.00%","1.1","<0.1%","1405256","前任4：英年早婚","上映68天","105","<0.1%","0.48","115.8万","32.0万","中国
","爱情","喜剧",,"9","0.425 ","0.425 ",
"1204","0.90%","1","<0.1%","1457792","汪汪队立大功大电影2：超能大冒险","上映67天","137","<0.1%","0.4","115.8万","32.0万","美国","动画",,,"9","0.235 ","0.235 ",
"1204","0.70%","0.7","<0.1%","1396246","长安诡事传","上映7天","149","<0.1%","0.33","115.8万","32.0万",,,,,,,,
"1204","1.30%","1.5","<0.1%","1502343","画魔人","上映39天","63","<0.1%","0.29","115.8万","32.0万","中国
","惊悚","恐怖",,,"0.383 ","0.383 ",
"1204","0.70%","0.9","<0.1%","1371010","二手杰作","上映39天","77","<0.1%","0.26","115.8万","32.0万","中国
","剧情","喜剧",,"9","0.329 ","0.329 ",
"1204","0.50%","1.1","<0.1%","1475035","莫斯科行动","上映67天","37","<0.1%","0.14","115.8万","32.0万","中国
","剧情","犯罪","动作","9","0.430 ","0.430 ",
"1204","0.20%","0.3","<0.1%","1455531","迷你特工队之汉堡大作战","上映24天","122","<0.1%","0.12","115.8万","32.0万","中国
","动画",,,"8","0.190 ","0.190 ",
"1204","0.80%","1.5","<0.1%","1413284","不动声色","上映18天","29","<0.1%","0.11","115.8万","32.0万","中国
","刑侦",,,,"0.527 ","0.527 ",
"1204","0.80%","5","<0.1%","1206962","喜马拉雅之灵","上映18天","7","<0.1%","0.1","115.8万","32.0万","中国
","剧情",,,,"0.336 ","0.336 ",
"1204","1.00%","1.5","<0.1%","1491079","替身纸人","上映53天","21","<0.1%","0.09","115.8万","32.0万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ",
"1204","0.90%","0.9","<0.1%","1213095","珍·古道尔的传奇一生","上映49天","20","<0.1%","0.08","115.8万","32.0万","美国
","纪录片","传记",,"9","0.247 ","0.247 ",
"1204","5.20%","2.4","<0.1%","1353027","萨瓦流淌的方向","上映9天","7","<0.1%","0.06","115.8万","32.0万","中国","纪录片",,,,"0.264 ","0.264 ",
"1204","5.60%","2.4","<0.1%","1424022","白塔之光","上映39天","5","<0.1%","0.05","115.8万","32.0万","中国
","剧情",,,"8","0.325 ","0.325 ",
"1204","6.80%","0.1","<0.1%","1425146","追缉","上映24天","102","<0.1%","0.05","115.8万","32.0万","中国","悬疑","犯罪",,"7","0.250 ","0.250 ",
"1204","1.30%","0.9","<0.1%","1338498","一个和四个","上映39天","16","<0.1%","0.05","115.8万","32.0万","中国
","剧情","悬疑","犯罪","8","0.333 ","0.333 ",
"1204","1.80%","2.5","<0.1%","1510946","爸爸，我听话了","上映10天","4","<0.1%","0.03","115.8万","32.0万","中国
","剧情",,,,"0.316 ","0.316 ",
"1204","0.20%","0.4","<0.1%","1349961","青春就这么过","上映24天","8","<0.1%","0.01","115.8万","32.0万","中国
","青春","励志",,,"0.468 ","0.468 ",
"1205","2.60%","4","33.20%","1298381","涉过愤怒的海","上映11天","86649","27.20%","1478.07","109.4万","31.8万","中国
","剧情","犯罪","悬疑","9","0.317 ","0.317 ",
"1205","3.40%","4.2","29.50%","1451694","再见，李可乐","上映5天","76003","23.80%","1313.41","109.4万","31.8万","中国
","剧情","家庭",,"9","0.228 ","0.228 ",
"1205","2.10%","2.4","8.80%","1430688","热搜","上映6天","42510","13.30%","394.45","109.4万","31.8万","中国
","剧情","犯罪",,"9","0.266 ","0.266 ",
"1205","1.80%","2","3.50%","1490806","蜡笔小新：新次元！超能力大决战","上映11天","25296","7.90%","156.88","109.4万","31.8万","日本
","动画","喜剧","奇幻","9","0.386 ","0.386 ",
"1205","1.60%","2.3","3.10%","1368198","拿破仑","上映5天","15409","4.80%","138.59","109.4万","31.8万","美国
","动作","冒险","传记","8","0.645 ","0.645 ",
"1205","36.30%","33.1","1.70%","1446134","开山人","上映8天","578","0.10%","78.68","109.4万","31.8万","中国
","剧情","动作","现实","9","0.456 ","0.456 ",
"1205","1.20%","1.2","1.50%","1356026","不要走散好不好","上映5天","14891","4.60%","68.27","109.4万","31.8万","中国
","爱情","青春",,,"0.422 ","0.422 ",
"1205","1.30%","1.4","1.40%","1482089","我本是高山","上映12天","11619","3.60%","62.5","109.4万","31.8万","中国
","剧情",,,,"0.277 ","0.277 ",
"1205","1.50%","1.6","1.10%","1466204","拯救嫌疑人","上映35天","7493","2.30%","50.13","109.4万","31.8万","中国
","悬疑","犯罪","剧情","9","0.260 ","0.260 ",
"1205","1.50%","1.6","0.80%","1216449","刀尖","上映12天","5567","1.70%","38.99","109.4万","31.8万","中国
","谍战",,,,"0.424 ","0.424 ",
"1205","38.50%","36.1","0.80%","1451356","傍晚向日葵","上映6天","291","<0.1%","36.62","109.4万","31.8万","中国
","爱情",,,,"0.370 ","0.370 ",
"1205","3.60%","4","0.60%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映19天","1675","0.50%","30.34","109.4万","31.8万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ",
"1205","1.00%","1.2","0.50%","1481790","星愿","上映12天","5945","1.80%","26.42","109.4万","31.8万","美国
","动画",,,"9","0.203 ","0.203 ",
"1205","7.50%","10.1","0.40%","1431886","志愿军：雄兵出击","上映69天","550","0.10%","21.1","109.4万","31.8万","中国
","剧情","历史","战争","10","0.465 ","0.465 ",
"1205","1.60%","1.7","0.20%","1244","红猪","上映19天","1777","0.50%","10.82","109.4万","31.8万","日本
","动画","冒险",,"9","0.442 ","0.442 ",
"1205","22.50%","54.6","0.20%","1297875","家园·重返地球之战","上映33天","41","<0.1%","8.95","109.4万","31.8万","中国
","科幻","动作",,,"0.466 ","0.466 ",
"1205","0.50%","0.6","0.10%","1254650","沉默笔录","上映5天","3055","0.90%","8.13","109.4万","31.8万","中国
","犯罪","悬疑","剧情",,"0.405 ","0.405 ",
"1205","4.30%","5.5","0.10%","1280203","开国将帅授衔1955","上映12天","320","0.10%","6.72","109.4万","31.8万","中国
","历史","剧情","战争",,"0.646 ","0.646 ",
"1205","0.80%","0.8","<0.1%","1381898","疾速营救","上映4天","1431","0.40%","3.74","109.4万","31.8万","法国
","动作","犯罪",,,"0.521 ","0.521 ",
"1205","4.20%","10.2","<0.1%","1398580","小马鞭","上映51天","89","<0.1%","3.62","109.4万","31.8万","中国
","剧情","儿童",,,"0.300 ","0.300 ",
"1205","0.60%","0.8","<0.1%","1428129","无价之宝","上映26天","937","0.20%","3.44","109.4万","31.8万","中国
","剧情","家庭",,"9","0.346 ","0.346 ",
"1205","91.60%","101.3","<0.1%","1512418","美好人间","上映23天","9","<0.1%","2.9","109.4万","31.8万","中国
","剧情","亲情","成长",,"0.419 ","0.419 ",
"1205","40.90%","73.3","<0.1%","1475123","光明使者周维忠","上映1天","9","<0.1%","2.64","109.4万","31.8万","中国
","传记",,,,"0.538 ","0.538 ",
"1205","2.90%","3.9","<0.1%","1298384","坚如磐石","上映69天","132","<0.1%","2.12","109.4万","31.8万","中国
","剧情","犯罪","悬疑","9","0.419 ","0.419 ",
"1205","1.90%","2.4","<0.1%","1300093","吾爱敦煌","上映19天","208","<0.1%","1.99","109.4万","31.8万","中国
","剧情","传记","历史",,"0.230 ","0.230 ",
"1205","0.90%","1.1","<0.1%","1351563","河边的错误","上映46天","252","<0.1%","1.21","109.4万","31.8万","中国
","剧情","犯罪",,"8","0.212 ","0.212 ",
"1205","0.70%","0.7","<0.1%","1291784","惊奇队长2","上映26天","372","0.10%","1.08","109.4万","31.8万","美国
","动作","冒险",,"6","0.538 ","0.538 ",
"1205","9.00%","5.9","<0.1%","1310330","千里送鹤","上映20天","43","<0.1%","0.99","109.4万","31.8万","中国
","剧情","儿童","家庭",,"0.310 ","0.310 ",
"1205","0.90%","1","<0.1%","1397103","古庙迷杀","上映19天","290","<0.1%","0.88","109.4万","31.8万","中国
","恐怖","惊悚",,,"0.371 ","0.371 ",
"1205","0.20%","0.2","<0.1%","1297985","靠近我一点","上映12天","606","0.10%","0.57","109.4万","31.8万","中国
","爱情","奇幻","喜剧",,"0.336 ","0.336 ",
"1205","1.00%","1","<0.1%","1405256","前任4：英年早婚","上映69天","129","<0.1%","0.56","109.4万","31.8万","中国
","爱情","喜剧",,"9","0.425 ","0.425 ",
"1205","2.30%","2.4","<0.1%","1507670","过山榜","上映12天","74","<0.1%","0.55","109.4万","31.8万","中国
","剧情",,,,"0.387 ","0.387 ",
"1205","3.70%","7.6","<0.1%","1413284","不动声色","上映19天","24","<0.1%","0.54","109.4万","31.8万","中国
","刑侦",,,,"0.527 ","0.527 ",
"1205","19.80%","26.2","<0.1%","1399197","樱桃崮下","上映47天","5","<0.1%","0.43","109.4万","31.8万","中国
","家庭",,,,"0.398 ","0.398 ",
"1205","0.00%","2.7","<0.1%","1475035","莫斯科行动","上映68天","38","<0.1%","0.37","109.4万","31.8万","中国
","剧情","犯罪","动作","9","0.430 ","0.430 ",
"1205","1.00%","12.3","<0.1%","1206962","喜马拉雅之灵","上映19天","10","<0.1%","0.37","109.4万","31.8万","中国
","剧情",,,,"0.336 ","0.336 ",
"1205","0.80%","0.9","<0.1%","1457792","汪汪队立大功大电影2：超能大冒险","上映68天","140","<0.1%","0.35","109.4万","31.8万","美国","动画",,,"9","0.235 ","0.235 ",
"1205","0.70%","0.7","<0.1%","1396246","长安诡事传","上映8天","142","<0.1%","0.33","109.4万","31.8万",,,,,,,,
"1205","1.00%","1.2","<0.1%","1502343","画魔人","上映40天","68","<0.1%","0.25","109.4万","31.8万","中国
","惊悚","恐怖",,,"0.383 ","0.383 ",
"1205","17.70%","22","<0.1%","1457153","黄鹤楼之盐道迷局","上映47天","2","<0.1%","0.13","109.4万","31.8万","中国
","古装","悬疑",,,"0.435 ","0.435 ",
"1205","1.00%","0.3","<0.1%","1455531","迷你特工队之汉堡大作战","上映25天","117","<0.1%","0.11","109.4万","31.8万","中国
","动画",,,"8","0.190 ","0.190 ",
"1205","1.70%","1.8","<0.1%","1491079","替身纸人","上映54天","21","<0.1%","0.11","109.4万","31.8万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ",
"1205","0.40%","0.4","<0.1%","1371010","二手杰作","上映40天","65","<0.1%","0.1","109.4万","31.8万","中国
","剧情","喜剧",,"9","0.329 ","0.329 ",
"1205","1.70%","1.4","<0.1%","1213095","珍·古道尔的传奇一生","上映50天","17","<0.1%","0.09","109.4万","31.8万","美国
","纪录片","传记",,"9","0.247 ","0.247 ",
"1205","2.40%","6.5","<0.1%","1385972","觅渡","上映100天","4","<0.1%","0.08","109.4万","31.8万","中国
","历史","传记",,,"0.374 ","0.374 ",
"1205","0.30%","6.8","<0.1%","1427875","故园飘梦","上映44天","5","<0.1%","0.08","109.4万","31.8万","中国
","剧情",,,,"0.447 ","0.447 ",
"1205","11.30%","30","<0.1%","1352624","猎袭2","上映28天","1","<0.1%","0.07","109.4万","31.8万","中国
","警匪","悬疑",,,"0.450 ","0.450 ",
"1205","1.50%","1.2","<0.1%","1424022","白塔之光","上映40天","9","<0.1%","0.05","109.4万","31.8万","中国
","剧情",,,"8","0.325 ","0.325 ",
"1205","3.00%","1.5","<0.1%","1353027","萨瓦流淌的方向","上映10天","6","<0.1%","0.04","109.4万","31.8万","中国","纪录片",,,,"0.264 ","0.264 ",
"1205","0.70%","0.5","<0.1%","1338498","一个和四个","上映40天","17","<0.1%","0.03","109.4万","31.8万","中国
","剧情","悬疑","犯罪","8","0.333 ","0.333 ",
"1205","0.10%","<0.1","<0.1%","1425146","追缉","上映25天","108","<0.1%","0.02","109.4万","31.8万","中国","悬疑","犯罪",,"7","0.250 ","0.250 ",
"1205","0.30%","0.2","<0.1%","1446243","贝肯熊：火星任务","上映69天","33","<0.1%","0.02","109.4万","31.8万","中国
","喜剧","动画","冒险","9","0.265 ","0.265 ",
"1206","2.40%","3.8","32.10%","1298381","涉过愤怒的海","上映12天","85622","27.10%","1356.94","104.1万","31.5万","中国
","剧情","犯罪","悬疑","9","0.317 ","0.317 ",
"1206","3.10%","4","29.60%","1451694","再见，李可乐","上映6天","76982","24.40%","1250.9","104.1万","31.5万","中国
","剧情","家庭",,"9","0.228 ","0.228 ",
"1206","1.90%","2.3","8.60%","1430688","热搜","上映7天","41428","13.10%","362.96","104.1万","31.5万","中国
","剧情","犯罪",,"9","0.266 ","0.266 ",
"1206","1.70%","1.9","3.40%","1490806","蜡笔小新：新次元！超能力大决战","上映12天","24756","7.80%","143.82","104.1万","31.5万","日本
","动画","喜剧","奇幻","9","0.386 ","0.386 ",
"1206","1.30%","1.9","2.50%","1368198","拿破仑","上映6天","14500","4.60%","105.84","104.1万","31.5万","美国
","动作","冒险","传记","8","0.645 ","0.645 ",
"1206","36.90%","34.1","1.90%","1446134","开山人","上映9天","587","0.10%","80.96","104.1万","31.5万","中国
","剧情","动作","现实","9","0.456 ","0.456 ",
"1206","1.50%","1.7","1.60%","1482089","我本是高山","上映13天","11210","3.50%","71.31","104.1万","31.5万","中国
","剧情",,,,"0.277 ","0.277 ",
"1206","1.00%","1.1","1.30%","1356026","不要走散好不好","上映6天","14272","4.50%","58.74","104.1万","31.5万","中国
","爱情","青春",,,"0.422 ","0.422 ",
"1206","1.50%","1.6","1.10%","1466204","拯救嫌疑人","上映36天","7305","2.30%","49.41","104.1万","31.5万","中国
","悬疑","犯罪","剧情","9","0.260 ","0.260 ",
"1206","1.60%","1.8","0.90%","1216449","刀尖","上映13天","5414","1.70%","39.85","104.1万","31.5万","中国
","谍战",,,,"0.424 ","0.424 ",
"1206","36.00%","33.5","0.80%","1451356","傍晚向日葵","上映7天","293","<0.1%","33.84","104.1万","31.5万","中国
","爱情",,,,"0.370 ","0.370 ",
"1206","3.10%","3.4","0.60%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映20天","1720","0.50%","26.04","104.1万","31.5万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ",
"1206","1.00%","1.2","0.60%","1481790","星愿","上映13天","5805","1.80%","25.66","104.1万","31.5万","美国
","动画",,,"9","0.203 ","0.203 ",
"1206","9.20%","9.9","0.50%","1431886","志愿军：雄兵出击","上映70天","560","0.10%","21.28","104.1万","31.5万","中国
","剧情","历史","战争","10","0.465 ","0.465 ",
