"日期","上座率","场均人次","票房占比","电影ID","电影名字","已上映天数","排片场次","排片占比","当日票房","当日总出票","当日总场次","出品国家","电影类别1","电影类别2","电影类别3","电影评分","男性占比","女性占比","节假日"
"111","0.3%","0.4","<0.1%","1458940","江豚·风时舞","点映","16","<0.1%","0.02","133.3万","35.2万","中国
","动画","爱情","奇幻","7","0.312 ","0.312 ",
"111","0.1%","0.4","<0.1%","1450443","月光武士","上映28天","14","<0.1%","0.01","133.3万","35.2万","中国
","剧情",,,,"0.304 ","0.304 ",
"111","0.1%","0.2","<0.1%","1461252","兄弟，请注意","上映12天","19","<0.1%","0.0","133.3万","35.2万",,,,,,,,
"111","0.7%","0.5","<0.1%","1477400","你的约定","零点场","4","<0.1%","0.0","133.3万","35.2万",,,,,,,,
"111","0.2%","0.1","<0.1%","1299292","天下无敌","上映15天","22","<0.1%","0.0","133.3万","35.2万","中国
","武侠",,,,"0.535 ","0.535 ",
"111","0.1%","0.2","<0.1%","1430688","热搜","上映43天","13","<0.1%","0.0","133.3万","35.2万","中国
","剧情","犯罪",,"9","0.266 ","0.266 ",
"111","0.1%","0.1","<0.1%","1251043","合群路","上映31天","15","<0.1%","0.0","133.3万","35.2万","中国
","剧情","喜剧",,,"0.535 ","0.535 ",
"111","0.8%","0.7","<0.1%","1491079","替身纸人","上映91天","3","<0.1%","0.0","133.3万","35.2万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ",
"111","0.9%","1.0","<0.1%","1455531","迷你特工队之汉堡大作战","上映62天","2","<0.1%","0.0","133.3万","35.2万","中国
","动画",,,"8","0.190 ","0.190 ",
"111","0.5%","0.5","<0.1%","1466190","安国夫人（戏曲 京剧）","上映31天","2","<0.1%","0.0","133.3万","35.2万","中国
","戏曲",,,,"0.363 ","0.363 ",
"111","2.4%","0.0","<0.1%","1376729","大雨","点映","2","<0.1%","0.0","133.3万","35.2万","中国
","冒险","动画","奇幻","8","0.327 ","0.327 ",
"112","5.7%","8.6","37.0%","1458876","年会不能停！","上映15天","90200","23.4%","3043.15","207.9万","38.4万","中国
","喜剧","剧情",,"10","0.382 ","0.382 ",
"112","4.2%","5.2","12.0%","1331905","金手指","上映14天","45380","11.8%","988.55","207.9万","38.4万","中国","剧情","犯罪",,"9","0.439 ","0.439 ",
"112","4.7%","5.4","11.9%","1439164","动物园里有什么？","上映1天","48191","12.5%","985.22","207.9万","38.4万","中国
","喜剧",,,"8","0.376 ","0.376 ",
"112","4.8%","6.6","10.2%","1442365","养蜂人","上映1天","31911","8.3%","842.91","207.9万","38.4万","美国","动作","悬疑","剧情","9","0.533 ","0.533 ",
"112","3.4%","3.7","6.0%","1207114","潜行","上映15天","35275","9.1%","499.32","207.9万","38.4万","中国","剧情","犯罪","动作","9","0.439 ","0.439 ",
"112","4.3%","4.6","4.7%","1385865","三大队","上映29天","20211","5.2%","386.15","207.9万","38.4万","中国
","剧情","犯罪",,"9","0.389 ","0.389 ",
"112","3.5%","4.7","3.2%","1260081","海王2：失落的王国","上映24天","14113","3.6%","270.0","207.9万","38.4万","美国
","动作","冒险","奇幻","9","0.490 ","0.490 ",
"112","2.8%","2.9","3.1%","1376729","大雨","上映1天","21599","5.6%","260.36","207.9万","38.4万","中国
","冒险","动画","奇幻","8","0.327 ","0.327 ",
"112","2.1%","2.3","2.5%","1461561","一闪一闪亮星星","上映14天","25208","6.5%","205.73","207.9万","38.4万","中国
","爱情","奇幻",,"9","0.276 ","0.276 ",
"112","3.1%","2.8","1.4%","1463744","非诚勿扰3","上映14天","10271","2.6%","120.22","207.9万","38.4万","中国
","喜剧","爱情",,"9","0.392 ","0.392 ",
"112","3.5%","5.9","1.2%","1504098","泰勒·斯威夫特：时代巡回演唱会","上映13天","3546","0.9%","102.14","207.9万","38.4万","美国
","音乐","纪录片",,"10","0.312 ","0.312 ",
"112","70.7%","60.9","0.9%","1462645","孤军","上映16天","283","<0.1%","77.62","207.9万","38.4万","中国
","剧情",,,,"0.485 ","0.485 ",
"112","24.3%","25.9","0.6%","1509537","人民万岁","上映18天","522","0.1%","54.05","207.9万","38.4万","中国
","纪录片",,,,"0.686 ","0.686 ",
"112","3.4%","3.3","0.5%","1479147","照明商店","上映36天","3547","0.9%","45.87","207.9万","38.4万","中国
","剧情",,,"9","0.260 ","0.260 ",
"112","3.6%","3.5","0.5%","1482315","名侦探柯南：黑铁的鱼影","上映28天","3710","0.9%","44.45","207.9万","38.4万","日本
","动画","悬疑","动作","9","0.456 ","0.456 ",
"112","73.9%","64.1","0.4%","1482089","我本是高山","上映50天","149","<0.1%","37.24","207.9万","38.4万","中国
","剧情",,,,"0.277 ","0.277 ",
"112","2.1%","2.0","0.4%","1431800","舒克贝塔·五角飞碟","上映14天","4720","1.2%","35.52","207.9万","38.4万","中国
","动画","喜剧","冒险","9","0.261 ","0.261 ",
"112","2.3%","2.2","0.3%","1477400","你的约定","上映1天","3129","0.8%","32.46","207.9万","38.4万",,,,,,,,
"112","0.6%","1.1","0.2%","1320785","小行星猎人","上映1天","4645","1.2%","18.98","207.9万","38.4万","美国
","纪录片","短片",,,"0.408 ","0.408 ",
"112","5.2%","6.6","0.1%","1218085","旺卡","上映36天","415","0.1%","11.07","207.9万","38.4万","美国
","冒险","喜剧","家庭","9","0.260 ","0.260 ",
"112","0.8%","0.8","0.1%","1413066","天降大任","上映7天","3419","0.8%","10.41","207.9万","38.4万","中国
","喜剧","奇幻","冒险","9","0.240 ","0.240 ",
"112","4.0%","3.9","<0.1%","1459756","狗神","上映29天","475","0.1%","7.43","207.9万","38.4万","法国
","犯罪","剧情",,"9","0.311 ","0.311 ",
"112","0.5%","0.6","<0.1%","1356108","回西藏","上映2天","2740","0.7%","6.71","207.9万","38.4万","中国
","剧情",,,,"0.335 ","0.335 ",
"112","1.2%","1.2","<0.1%","1441467","怒潮","上映28天","1240","0.3%","6.06","207.9万","38.4万","中国
","犯罪","动作",,"9","0.378 ","0.378 ",
"112","25.6%","55.5","<0.1%","1505569","大道十年","上映26天","20","<0.1%","4.0","207.9万","38.4万","中国
","纪录片",,,,"0.356 ","0.356 ",
"112","2.6%","3.3","<0.1%","1366178","夜幕将至","上映1天","340","<0.1%","3.95","207.9万","38.4万","中国
","剧情",,,,"0.573 ","0.573 ",
"112","1.5%","1.5","<0.1%","1490806","蜡笔小新：新次元！超能力大决战","上映49天","798","0.2%","3.46","207.9万","38.4万","日本
","动画","喜剧","奇幻","9","0.386 ","0.386 ",
"112","18.8%","19.8","<0.1%","1300093","吾爱敦煌","上映57天","47","<0.1%","3.27","207.9万","38.4万","中国
","剧情","传记","历史",,"0.230 ","0.230 ",
"112","47.4%","43.8","<0.1%","1461204","仲肯","上映33天","16","<0.1%","2.7","207.9万","38.4万","中国
","剧情",,,,"0.327 ","0.327 ",
"112","1.4%","1.3","<0.1%","1451694","再见，李可乐","上映43天","443","0.1%","2.24","207.9万","38.4万","中国
","剧情","家庭",,"9","0.228 ","0.228 ",
"112","13.5%","38.0","<0.1%","1458940","江豚·风时舞","点映","17","<0.1%","2.2","207.9万","38.4万","中国
","动画","爱情","奇幻","7","0.312 ","0.312 ",
"112","46.0%","80.8","<0.1%","1443556","夏来冬往","上映3天","5","<0.1%","2.01","207.9万","38.4万","中国
","剧情",,,,"0.388 ","0.388 ",
"112","4.2%","23.8","<0.1%","1515202","涅槃重生","上映22天","22","<0.1%","1.92","207.9万","38.4万","中国
","剧情",,,,,,
"112","2.3%","2.6","<0.1%","1493351","飞鸭向前冲","上映36天","204","<0.1%","1.8","207.9万","38.4万","美国
","动画","喜剧",,"9","0.245 ","0.245 ",
"112","19.3%","21.3","<0.1%","1280203","开国将帅授衔1955","上映50天","22","<0.1%","1.47","207.9万","38.4万","中国
","历史","剧情","战争",,"0.646 ","0.646 ",
"112","0.8%","72.8","<0.1%","1487818","烽火塘田","上映64天","5","<0.1%","1.45","207.9万","38.4万","中国
","革命","历史",,,"0.478 ","0.478 ",
"112","46.6%","35.2","<0.1%","1216449","刀尖","上映50天","13","<0.1%","1.4","207.9万","38.4万","中国
","谍战",,,,"0.424 ","0.424 ",
"112","0.6%","0.6","<0.1%","1198835","极限奇援","上映1天","617","0.1%","1.39","207.9万","38.4万","中国
","动作","悬疑","喜剧",,"0.351 ","0.351 ",
"112","27.7%","45.1","<0.1%","1366363","烟火人间","零点场","8","<0.1%","1.39","207.9万","38.4万","中国
","纪录片",,,,"0.335 ","0.335 ",
"112","30.0%","57.5","<0.1%","1475123","光明使者周维忠","上映39天","6","<0.1%","1.38","207.9万","38.4万","中国
","传记",,,,"0.538 ","0.538 ",
"112","22.8%","19.8","<0.1%","1414041","汉文皇后（戏曲 越剧）","上映26天","20","<0.1%","1.27","207.9万","38.4万","中国
","剧情",,,,"0.140 ","0.140 ",
"112","0.1%","0.2","<0.1%","1469906","深城树下","上映1天","1443","0.3%","0.81","207.9万","38.4万","中国
","剧情",,,,"0.353 ","0.353 ",
"112","15.1%","10.8","<0.1%","1383679","生命如花爱如蜜","点映","12","<0.1%","0.68","207.9万","38.4万","中国
","爱情",,,,"0.416 ","0.416 ",
"112","2.5%","3.0","<0.1%","1481790","星愿","上映50天","48","<0.1%","0.62","207.9万","38.4万","美国
","动画",,,"9","0.203 ","0.203 ",
"112","8.6%","29.0","<0.1%","1355439","歌动地天","上映26天","9","<0.1%","0.54","207.9万","38.4万","中国
","革命","历史",,,,,
"112","1.5%","1.2","<0.1%","1298381","涉过愤怒的海","上映49天","82","<0.1%","0.47","207.9万","38.4万","中国
","剧情","犯罪","悬疑","9","0.317 ","0.317 ",
"112","10.0%","16.0","<0.1%","1446134","开山人","上映46天","8","<0.1%","0.44","207.9万","38.4万","中国
","剧情","动作","现实","9","0.456 ","0.456 ",
"112","2.1%","2.0","<0.1%","1355509","消失的收藏家","上映22天","68","<0.1%","0.41","207.9万","38.4万","中国
","剧情",,,,"0.428 ","0.428 ",
"112","1.0%","1.0","<0.1%","1474410","爆裂点","上映36天","93","<0.1%","0.37","207.9万","38.4万","中国","动作","警匪",,"9","0.408 ","0.408 ",
"112","1.4%","1.1","<0.1%","1487331","金色面具英雄","上映15天","99","<0.1%","0.37","207.9万","38.4万","中国","动画","奇幻","冒险",,"0.345 ","0.345 ",
"112","3.1%","2.8","<0.1%","1244","红猪","上映57天","31","<0.1%","0.32","207.9万","38.4万","日本
","动画","冒险",,"9","0.442 ","0.442 ",
"112","1.6%","1.6","<0.1%","1505746","诡摇铃","上映36天","64","<0.1%","0.29","207.9万","38.4万","中国
","恐怖","惊悚",,,"0.386 ","0.386 ",
"112","0.9%","1.5","<0.1%","1229055","寒单","上映8天","50","<0.1%","0.23","207.9万","38.4万","中国
","剧情",,,,"0.452 ","0.452 ",
"112","2.6%","7.7","<0.1%","1398580","小马鞭","上映89天","7","<0.1%","0.21","207.9万","38.4万","中国
","剧情","儿童",,,"0.300 ","0.300 ",
"112","0.0%","0.1","<0.1%","1362705","爱的重叠","上映1天","511","0.1%","0.21","207.9万","38.4万","中国
","剧情",,,,,,
"112","19.4%","23.8","<0.1%","1435106","让花儿绽放","上映29天","4","<0.1%","0.19","207.9万","38.4万","中国
","剧情",,,,"0.311 ","0.311 ",
"112","1.2%","1.7","<0.1%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映57天","11","<0.1%","0.1","207.9万","38.4万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ",
"112","7.1%","8.0","<0.1%","1418965","玩转门神","上映8天","5","<0.1%","0.08","207.9万","38.4万","中国
","剧情","喜剧",,,"0.325 ","0.325 ",
"112","0.6%","0.3","<0.1%","1359725","瞒天过海","上映36天","54","<0.1%","0.06","207.9万","38.4万","中国
","剧情","悬疑","犯罪","9","0.240 ","0.240 ",
"112","1.0%","0.9","<0.1%","1424182","猎杀","上映15天","16","<0.1%","0.04","207.9万","38.4万","中国
","恐怖","惊悚","悬疑",,"0.402 ","0.402 ",
"112","1.1%","1.0","<0.1%","1357214","皮壳之下","上映4天","9","<0.1%","0.03","207.9万","38.4万","中国
","悬疑","犯罪",,,"0.352 ","0.352 ",
"112","0.3%","0.8","<0.1%","1461252","兄弟，请注意","上映13天","8","<0.1%","0.02","207.9万","38.4万",,,,,,,,
"112","0.0%","0.2","<0.1%","1450443","月光武士","上映29天","9","<0.1%","0.0","207.9万","38.4万","中国
","剧情",,,,"0.304 ","0.304 ",
"113","9.9%","14.8","42.3%","1458876","年会不能停！","上映16天","104250","22.8%","6120.04","362.4万","45.6万","中国
","喜剧","剧情",,"10","0.382 ","0.382 ","周六"
"113","7.3%","8.4","12.5%","1331905","金手指","上映15天","52137","11.4%","1812.78","362.4万","45.6万","中国","剧情","犯罪",,"9","0.439 ","0.439 ","周六"
"113","3.6%","4.3","10.7%","1439164","动物园里有什么？","上映2天","95982","21.0%","1559.06","362.4万","45.6万","中国
","喜剧",,,"8","0.376 ","0.376 ","周六"
"113","3.7%","5.0","8.9%","1442365","养蜂人","上映2天","63439","13.9%","1291.73","362.4万","45.6万","美国","动作","悬疑","剧情","9","0.533 ","0.533 ","周六"
"113","7.0%","7.3","5.1%","1207114","潜行","上映16天","26298","5.7%","745.49","362.4万","45.6万","中国","剧情","犯罪","动作","9","0.439 ","0.439 ","周六"
"113","10.2%","10.2","3.6%","1385865","三大队","上映30天","12147","2.6%","523.31","362.4万","45.6万","中国
","剧情","犯罪",,"9","0.389 ","0.389 ","周六"
"113","17.1%","32.3","2.9%","1504098","泰勒·斯威夫特：时代巡回演唱会","上映14天","2716","0.5%","424.02","362.4万","45.6万","美国
","音乐","纪录片",,"10","0.312 ","0.312 ","周六"
"113","9.4%","11.7","2.7%","1260081","海王2：失落的王国","上映25天","8517","1.8%","390.52","362.4万","45.6万","美国
","动作","冒险","奇幻","9","0.490 ","0.490 ","周六"
"113","2.5%","2.6","2.4%","1376729","大雨","上映2天","32308","7.0%","350.83","362.4万","45.6万","中国
","冒险","动画","奇幻","8","0.327 ","0.327 ","周六"
"113","5.8%","6.0","2.3%","1461561","一闪一闪亮星星","上映15天","15706","3.4%","340.22","362.4万","45.6万","中国
","爱情","奇幻",,"9","0.276 ","0.276 ","周六"
"113","7.1%","6.7","1.2%","1431800","舒克贝塔·五角飞碟","上映15天","7478","1.6%","186.95","362.4万","45.6万","中国
","动画","喜剧","冒险","9","0.261 ","0.261 ","周六"
"113","9.0%","7.6","1.0%","1463744","非诚勿扰3","上映15天","4614","1.0%","145.55","362.4万","45.6万","中国
","喜剧","爱情",,"9","0.392 ","0.392 ","周六"
"113","2.6%","2.5","0.7%","1413066","天降大任","上映8天","9445","2.0%","102.53","362.4万","45.6万","中国
","喜剧","奇幻","冒险","9","0.240 ","0.240 ","周六"
"113","9.6%","9.4","0.6%","1482315","名侦探柯南：黑铁的鱼影","上映29天","3003","0.6%","93.86","362.4万","45.6万","日本
","动画","悬疑","动作","9","0.456 ","0.456 ","周六"
"113","7.0%","6.6","0.3%","1479147","照明商店","上映37天","2186","0.4%","56.86","362.4万","45.6万","中国
","剧情",,,"9","0.260 ","0.260 ","周六"
"113","63.0%","89.5","0.3%","1482089","我本是高山","上映51天","108","<0.1%","45.7","362.4万","45.6万","中国
","剧情",,,,"0.277 ","0.277 ","周六"
"113","1.4%","2.6","0.2%","1320785","小行星猎人","上映2天","3284","0.7%","33.27","362.4万","45.6万","美国
","纪录片","短片",,,"0.408 ","0.408 ","周六"
"113","43.1%","50.1","0.1%","1462645","孤军","上映17天","118","<0.1%","26.38","362.4万","45.6万","中国
","剧情",,,,"0.485 ","0.485 ","周六"
"113","14.6%","13.2","0.1%","1218085","旺卡","上映37天","295","<0.1%","16.19","362.4万","45.6万","美国
","冒险","喜剧","家庭","9","0.260 ","0.260 ","周六"
"113","10.0%","11.1","0.1%","1500903","开心超人之时空营救","点映","341","<0.1%","15.28","362.4万","45.6万","中国
","动画",,,"9","0.297 ","0.297 ","周六"
"113","14.9%","13.8","<0.1%","1459756","狗神","上映30天","240","<0.1%","13.43","362.4万","45.6万","法国
","犯罪","剧情",,"9","0.311 ","0.311 ","周六"
"113","4.5%","4.3","<0.1%","1490806","蜡笔小新：新次元！超能力大决战","上映50天","1077","0.2%","12.81","362.4万","45.6万","日本
","动画","喜剧","奇幻","9","0.386 ","0.386 ","周六"
"113","21.1%","24.8","<0.1%","1509537","人民万岁","上映19天","112","<0.1%","10.65","362.4万","45.6万","中国
","纪录片",,,,"0.686 ","0.686 ","周六"
"113","1.0%","1.3","<0.1%","1366363","烟火人间","上映1天","1912","0.4%","8.32","362.4万","45.6万","中国
","纪录片",,,,"0.335 ","0.335 ","周六"
"113","7.2%","6.5","<0.1%","1493351","飞鸭向前冲","上映37天","351","<0.1%","8.29","362.4万","45.6万","美国
","动画","喜剧",,"9","0.245 ","0.245 ","周六"
"113","0.9%","1.1","<0.1%","1356108","回西藏","上映3天","1583","0.3%","7.16","362.4万","45.6万","中国
","剧情",,,,"0.335 ","0.335 ","周六"
"113","4.2%","3.8","<0.1%","1441467","怒潮","上映29天","404","<0.1%","6.2","362.4万","45.6万","中国
","犯罪","动作",,"9","0.378 ","0.378 ","周六"
"113","7.0%","6.9","<0.1%","1366178","夜幕将至","上映2天","181","<0.1%","5.1","362.4万","45.6万","中国
","剧情",,,,"0.573 ","0.573 ","周六"
"113","3.4%","3.3","<0.1%","1451694","再见，李可乐","上映44天","223","<0.1%","2.79","362.4万","45.6万","中国
","剧情","家庭",,"9","0.228 ","0.228 ","周六"
"113","77.7%","63.6","<0.1%","1461204","仲肯","上映34天","11","<0.1%","2.7","362.4万","45.6万","中国
","剧情",,,,"0.327 ","0.327 ","周六"
"113","6.2%","10.5","<0.1%","1481790","星愿","上映51天","60","<0.1%","2.44","362.4万","45.6万","美国
","动画",,,"9","0.203 ","0.203 ","周六"
"113","46.5%","86.2","<0.1%","1443556","夏来冬往","上映4天","5","<0.1%","2.15","362.4万","45.6万","中国
","剧情",,,,"0.388 ","0.388 ","周六"
"113","12.3%","45.4","<0.1%","1515688","战歌行","上映10天","7","<0.1%","0.8","362.4万","45.6万","中国
","剧情",,,,"0.367 ","0.367 ","周六"
"113","7.8%","15.2","<0.1%","1300093","吾爱敦煌","上映58天","13","<0.1%","0.7","362.4万","45.6万","中国
","剧情","传记","历史",,"0.230 ","0.230 ","周六"
"113","22.3%","18.7","<0.1%","1414041","汉文皇后（戏曲 越剧）","上映27天","10","<0.1%","0.68","362.4万","45.6万","中国
","剧情",,,,"0.140 ","0.140 ","周六"
"113","4.7%","3.6","<0.1%","1474410","爆裂点","上映37天","38","<0.1%","0.57","362.4万","45.6万","中国","动作","警匪",,"9","0.408 ","0.408 ","周六"
"113","5.9%","5.9","<0.1%","1244","红猪","上映58天","19","<0.1%","0.55","362.4万","45.6万","日本
","动画","冒险",,"9","0.442 ","0.442 ","周六"
"113","0.6%","0.7","<0.1%","1198835","极限奇援","上映2天","233","<0.1%","0.53","362.4万","45.6万","中国
","动作","悬疑","喜剧",,"0.351 ","0.351 ","周六"
"113","21.8%","39.4","<0.1%","1461252","兄弟，请注意","上映14天","5","<0.1%","0.51","362.4万","45.6万",,,,,,,,"周六"
"113","2.5%","2.7","<0.1%","1505746","诡摇铃","上映37天","58","<0.1%","0.44","362.4万","45.6万","中国
","恐怖","惊悚",,,"0.386 ","0.386 ","周六"
"113","2.8%","2.7","<0.1%","1355509","消失的收藏家","上映23天","60","<0.1%","0.42","362.4万","45.6万","中国
","剧情",,,,"0.428 ","0.428 ","周六"
"113","1.8%","1.3","<0.1%","1487331","金色面具英雄","上映16天","97","<0.1%","0.39","362.4万","45.6万","中国","动画","奇幻","冒险",,"0.345 ","0.345 ","周六"
